CHR,POS1,POS2,N_INDV,R^2
NC_035780.1,8240097,8240597,90,0.0639981
NC_035780.1,8240568,8241068,90,0.048459
NC_035780.1,8241705,8242205,90,0.00811227
NC_035780.1,8248795,8249295,90,0.438961
NC_035780.1,8250045,8250545,90,0.00859375
NC_035780.1,8253939,8254439,90,0.0185524
NC_035780.1,8265784,8266284,90,0.297768
NC_035780.1,8268246,8268746,90,0.0396285
NC_035780.1,8270313,8270813,90,0.20931
NC_035780.1,8272730,8273230,90,0.531861
NC_035780.1,8272812,8273312,90,0.138924
NC_035780.1,8273641,8274141,90,0.0150147
NC_035780.1,8276480,8276980,90,0.0137886
NC_035780.1,8277386,8277886,90,0.0548857
NC_035780.1,8277542,8278042,90,0.171118
NC_035780.1,8277592,8278092,90,0.00434526
NC_035780.1,8279206,8279706,90,0.0866814
NC_035780.1,8280615,8281115,90,0.00336022
NC_035780.1,8281544,8282044,90,0.0706183
NC_035780.1,8282048,8282548,90,0.0229753
NC_035780.1,8282903,8283403,90,0.219338
NC_035780.1,8284597,8285097,90,0.0735408
NC_035780.1,8284646,8285146,90,0.0459772
NC_035780.1,8284984,8285484,90,0.0734062
NC_035780.1,8285945,8286445,90,0.0455888
NC_035780.1,8288276,8288776,90,0.552424
NC_035780.1,8289916,8290416,90,0.0139245
NC_035780.1,8290259,8290759,90,0.409708
NC_035780.1,8290334,8290834,90,0.641835
NC_035780.1,8301463,8301963,90,0.0104245
NC_035780.1,8303033,8303533,90,0.0146265
NC_035780.1,8311404,8311904,90,0.000229568
NC_035780.1,8315297,8315797,90,0.0413414
NC_035780.1,8315586,8316086,90,0.433267
NC_035780.1,8315591,8316091,90,0.324412
NC_035780.1,8319076,8319576,90,0.159492
NC_035780.1,8321510,8322010,90,0.0687728
NC_035780.1,8321695,8322195,90,0.00135026
NC_035780.1,8327937,8328437,90,0.00356013
NC_035780.1,8335972,8336472,90,0.0502149
NC_035780.1,8336612,8337112,90,0.000127781
NC_035780.1,8350955,8351455,90,0.000865196
NC_035780.1,8365564,8366064,90,0.0169421
NC_035780.1,8365580,8366080,90,0.00128376
NC_035780.1,8367814,8368314,90,0.0720588
NC_035780.1,8393597,8394097,90,0.050444
NC_035780.1,8394121,8394621,90,0.0186961
NC_035780.1,8394544,8395044,90,0.0295353
NC_035780.1,8394832,8395332,90,0.109649
NC_035780.1,8397336,8397836,90,0.0404429
NC_035780.1,8400743,8401243,90,0.0942485
NC_035780.1,8402542,8403042,90,0.290338
NC_035780.1,8404576,8405076,90,0.000671321
NC_035780.1,8404816,8405316,90,0.00793651
NC_035780.1,8409752,8410252,90,0.207153
NC_035780.1,8434612,8435112,90,0.025297
NC_035780.1,8441987,8442487,90,0.0454298
NC_035780.1,8442017,8442517,90,0.00759741
NC_035780.1,8446625,8447125,90,0.00737526
NC_035780.1,8447248,8447748,90,0.218591
NC_035780.1,8450038,8450538,90,0.00839006
NC_035780.1,8450562,8451062,90,0.00110497
NC_035780.1,8457868,8458368,90,0.0498873
NC_035780.1,8462756,8463256,90,0.35085
NC_035780.1,8462792,8463292,90,0.471223
NC_035780.1,8464946,8465446,90,0.233759
NC_035780.1,8469868,8470368,90,0.90736
NC_035780.1,8470367,8470867,90,0.000501316
NC_035780.1,8473497,8473997,90,0.0397513
NC_035780.1,8473499,8473999,90,0.00792596
NC_035780.1,8479605,8480105,90,0.0224647
NC_035780.1,8483243,8483743,90,0.135626
NC_035780.1,8488584,8489084,90,0.0121463
NC_035780.1,8497532,8498032,90,0.0860903
NC_035780.1,8499017,8499517,90,0.483948
NC_035780.1,8499585,8500085,90,0.119865
NC_035780.1,8499597,8500097,90,0.082749
NC_035780.1,8504216,8504716,90,0.896192
NC_035780.1,8515462,8515962,90,0.0124517
NC_035780.1,8516972,8517472,90,0.204742
NC_035780.1,8523098,8523598,90,0.0238417
NC_035780.1,8532346,8532846,90,0.015533
NC_035780.1,8537390,8537890,90,0.0311419
NC_035780.1,8537449,8537949,90,0.0476013
NC_035780.1,8541259,8541759,90,0.00157095
NC_035780.1,8561002,8561502,90,0.149522
NC_035780.1,8567171,8567671,90,0.295204
NC_035780.1,8572814,8573314,90,0.0607896
NC_035780.1,8574117,8574617,90,0.122355
NC_035780.1,8626644,8627144,90,0.219755
NC_035780.1,8635504,8636004,90,0.0159716
NC_035780.1,8639020,8639520,90,0.0216086
NC_035780.1,8641157,8641657,90,0.356756
NC_035780.1,8641657,8642157,90,0.0304459
NC_035780.1,8642115,8642615,90,0.0442678
NC_035780.1,8642142,8642642,90,0.0603674
NC_035780.1,8642437,8642937,90,0.0273747
NC_035780.1,8642615,8643115,90,0.076418
NC_035780.1,8646790,8647290,90,0.00318814
NC_035780.1,8648443,8648943,90,0.390639
NC_035780.1,8657014,8657514,90,0.0963443
NC_035780.1,8658220,8658720,90,0.158073
NC_035780.1,8658234,8658734,90,0.404048
NC_035780.1,8665602,8666102,90,0.0317278
NC_035780.1,8666867,8667367,90,0.0670122
NC_035780.1,8668788,8669288,90,0.055687
NC_035780.1,8671974,8672474,90,0.00734109
NC_035780.1,8674706,8675206,90,0.00947116
NC_035780.1,8675287,8675787,90,0.0287295
NC_035780.1,8690090,8690590,90,0.758981
NC_035780.1,8690111,8690611,90,0.0844595
NC_035780.1,8690338,8690838,90,0.47908
NC_035780.1,8690533,8691033,90,0.406277
NC_035780.1,8690669,8691169,90,0.048951
NC_035780.1,8717575,8718075,90,0.0290744
NC_035780.1,8719856,8720356,90,0.116917
NC_035780.1,8720600,8721100,90,0.00868333
NC_035780.1,8721326,8721826,90,0.0215364
NC_035780.1,8723593,8724093,90,0.27552
NC_035780.1,8723596,8724096,90,0.259492
NC_035780.1,8725327,8725827,90,0.011403
NC_035780.1,8726377,8726877,90,0.615142
NC_035780.1,8730298,8730798,90,0.300202
NC_035780.1,8734561,8735061,90,0.0408497
NC_035780.1,8734571,8735071,90,0.00592055
NC_035780.1,8737389,8737889,90,0.0318246
NC_035780.1,8739339,8739839,90,0.0532693
NC_035780.1,8747648,8748148,90,0.0328729
NC_035780.1,8753722,8754222,90,0.157906
NC_035780.1,8755515,8756015,90,0.0250556
NC_035780.1,8756707,8757207,90,0.28938
NC_035780.1,8757835,8758335,90,0.159837
NC_035780.1,8757847,8758347,90,0.0597952
NC_035780.1,8759260,8759760,90,0.0691429
NC_035780.1,8759276,8759776,90,0.269312
NC_035780.1,8759280,8759780,90,0.156018
NC_035780.1,8759957,8760457,90,0.035663
NC_035780.1,8761568,8762068,90,0.00010758
NC_035780.1,8761930,8762430,90,0.0111815
NC_035780.1,8762593,8763093,90,0.00642994
NC_035780.1,8763348,8763848,90,0.0303023
NC_035780.1,8765136,8765636,90,0.480933
NC_035780.1,8776924,8777424,90,0.0962672
NC_035780.1,8776979,8777479,90,0.0851968
NC_035780.1,8778825,8779325,90,0.0357406
NC_035780.1,8779325,8779825,90,0.0911596
NC_035780.1,8780684,8781184,90,0.0556703
NC_035780.1,8781772,8782272,90,0.114452
NC_035780.1,8795044,8795544,90,0.238768
NC_035780.1,8799472,8799972,90,0.16822
NC_035780.1,8799946,8800446,90,0.0137486
NC_035780.1,8800309,8800809,90,0.112302
NC_035780.1,8816593,8817093,90,0.0729943
NC_035780.1,8831922,8832422,90,2.09E-05
NC_035780.1,8851832,8852332,90,0.00241225
NC_035780.1,8853944,8854444,90,0.306514
NC_035780.1,8854459,8854959,90,0.0951469
NC_035780.1,8854823,8855323,90,0.944408
NC_035780.1,8856838,8857338,90,0.00650859
NC_035780.1,8858700,8859200,90,0.741532
NC_035780.1,8858727,8859227,90,0.809303
NC_035780.1,8859569,8860069,90,0.0312434
NC_035780.1,8859723,8860223,90,0.0520616
NC_035780.1,8860887,8861387,90,0.000703987
NC_035780.1,8861493,8861993,90,0.0100568
NC_035780.1,8865523,8866023,90,0.562219
NC_035780.1,8865846,8866346,90,0.201009
NC_035780.1,8875023,8875523,90,0.00132734
NC_035780.1,8902560,8903060,90,0.00895415
NC_035780.1,8904248,8904748,90,0.361254
NC_035780.1,8919588,8920088,90,0.227907
NC_035780.1,8919675,8920175,90,0.00335502
NC_035780.1,8920424,8920924,90,0.071241
NC_035780.1,8920542,8921042,90,0.00159297
NC_035780.1,8921044,8921544,90,0.0146019
NC_035780.1,8936173,8936673,90,0.000159757
NC_035780.1,8982004,8982504,90,0.109113
NC_035780.1,8994819,8995319,90,0.00469043
NC_035780.1,8996833,8997333,90,0.0589713
NC_035780.1,9000092,9000592,90,0.0220358
NC_035780.1,9022829,9023329,90,0.00373517
NC_035780.1,9023075,9023575,90,0.0871935
NC_035780.1,9023154,9023654,90,0.184538
NC_035780.1,9029578,9030078,90,0.124335
NC_035780.1,9058278,9058778,90,6.96E-05
NC_035780.1,9058302,9058802,90,0.0184176
NC_035780.1,9058471,9058971,90,1
NC_035780.1,9058894,9059394,90,0.00115751
NC_035780.1,9059596,9060096,90,0.0598719
NC_035780.1,9066599,9067099,90,0.0287586
NC_035780.1,9069092,9069592,90,0.00923755
NC_035780.1,9071164,9071664,90,0.868687
NC_035780.1,9073157,9073657,90,0.0350687
NC_035780.1,9073388,9073888,90,2.82E-05
NC_035780.1,9073888,9074388,90,0.0626359
NC_035780.1,9077053,9077553,90,2.31E-06
NC_035780.1,9080116,9080616,90,0.0150403
NC_035780.1,9080453,9080953,90,0.0109189
NC_035780.1,9080823,9081323,90,0.0117797
NC_035780.1,9084229,9084729,90,0.0375861
NC_035780.1,9086377,9086877,90,0.142632
NC_035780.1,9087041,9087541,90,0.0131013
NC_035780.1,9087231,9087731,90,0.00289876
NC_035780.1,9089156,9089656,90,0.00926612
NC_035780.1,9090081,9090581,90,0.578418
NC_035780.1,9090174,9090674,90,0.00879786
NC_035780.1,9099923,9100423,90,0.150401
NC_035780.1,9106417,9106917,90,0.134366
NC_035780.1,9108289,9108789,90,0.00291106
NC_035780.1,9108608,9109108,90,0.130921
NC_035780.1,9108862,9109362,90,0.143817
NC_035780.1,9492619,9493119,90,0.728129
NC_035780.1,10918054,10918554,90,0.00341116
NC_035780.1,10918573,10919073,90,0.0194743
NC_035780.1,10926143,10926643,90,0.0421051
NC_035780.1,10926324,10926824,90,0.0243266
NC_035780.1,10926716,10927216,90,0.00414637
NC_035780.1,10928189,10928689,90,0.0606026
NC_035780.1,10928227,10928727,90,0.000486446
NC_035780.1,10928582,10929082,90,0.00822368
NC_035780.1,10930303,10930803,90,0.000531632
NC_035780.1,10941306,10941806,90,0.00380041
NC_035780.1,10941867,10942367,90,0.258474
NC_035780.1,10942089,10942589,90,0.0338164
NC_035780.1,10942174,10942674,90,0.0489618
NC_035780.1,10942634,10943134,90,0.112322
NC_035780.1,10942941,10943441,90,0.256149
NC_035780.1,10954984,10955484,90,0.00957894
NC_035780.1,10963207,10963707,90,0.000108094
NC_035780.1,10965897,10966397,90,0.00409049
NC_035780.1,10965967,10966467,90,0.07844
NC_035780.1,10968808,10969308,90,0.121698
NC_035780.1,10969256,10969756,90,0.0436632
NC_035780.1,10970481,10970981,90,0.120335
NC_035780.1,10971942,10972442,90,0.0916932
NC_035780.1,10972417,10972917,90,0.0351142
NC_035780.1,10973823,10974323,90,0.143372
NC_035780.1,10974801,10975301,90,0.00312188
NC_035780.1,10976683,10977183,90,0.226922
NC_035780.1,10977792,10978292,90,0.00420796
NC_035780.1,10978278,10978778,90,0.459639
NC_035780.1,10985676,10986176,90,0.613689
NC_035780.1,10988024,10988524,90,0.0354506
NC_035780.1,10989955,10990455,90,0.0380435
NC_035780.1,10989965,10990465,90,0.111727
NC_035780.1,10992186,10992686,90,0.00293255
NC_035780.1,10993766,10994266,90,0.123999
NC_035780.1,10997485,10997985,90,0.171123
NC_035780.1,10997985,10998485,90,0.0929799
NC_035780.1,11000870,11001370,90,0.619235
NC_035780.1,11000978,11001478,90,0.631514
NC_035780.1,11001490,11001990,90,0.0909391
NC_035780.1,11003636,11004136,90,0.0516608
NC_035780.1,11007917,11008417,90,0.000256016
NC_035780.1,11012598,11013098,90,0.029843
NC_035780.1,11017525,11018025,90,0.0822291
NC_035780.1,11021651,11022151,90,0.221794
NC_035780.1,11033019,11033519,90,0.267622
NC_035780.1,11108750,11109250,90,0.102342
NC_035780.1,11124934,11125434,90,0.0922425
NC_035780.1,11125706,11126206,90,0.00169612
NC_035780.1,11126206,11126706,90,0.00164474
NC_035780.1,11127405,11127905,90,0.0348029
NC_035780.1,11130480,11130980,90,0.000292603
NC_035780.1,11130574,11131074,90,0.0836023
NC_035780.1,11144798,11145298,90,0.0455862
NC_035780.1,11152514,11153014,90,0.0134207
NC_035780.1,11158302,11158802,90,0.0173324
NC_035780.1,11158697,11159197,90,0.6669
NC_035780.1,11161730,11162230,90,0.00147538
NC_035780.1,11164329,11164829,90,0.0185835
NC_035780.1,11177275,11177775,90,0.00998509
NC_035780.1,11177316,11177816,90,0.193507
NC_035780.1,11179025,11179525,90,0.24559
NC_035780.1,11181096,11181596,90,0.0769958
NC_035780.1,11182591,11183091,90,0.047944
NC_035780.1,11182667,11183167,90,0.0184383
NC_035780.1,11184636,11185136,90,0.112176
NC_035780.1,11184642,11185142,90,0.0218926
NC_035780.1,11190336,11190836,90,0.0226468
NC_035780.1,11193175,11193675,90,0.00207346
NC_035780.1,11196438,11196938,90,0.017739
NC_035780.1,11200769,11201269,90,0.0653728
NC_035780.1,11242095,11242595,90,0.0361337
NC_035780.1,11257376,11257876,90,0.279029
NC_035780.1,11257386,11257886,90,0.0807781
NC_035780.1,13092560,13093060,90,0.0831044
NC_035780.1,13108696,13109196,90,0.847364
NC_035780.1,13117827,13118327,90,0.00346518
NC_035780.1,13119600,13120100,90,0.486788
NC_035780.1,13120194,13120694,90,0.0367776
NC_035780.1,13124879,13125379,90,0.146403
NC_035780.1,13126654,13127154,90,0.15403
NC_035780.1,13129034,13129534,90,0.153379
NC_035780.1,13129088,13129588,90,0.246986
NC_035780.1,13130569,13131069,90,0.0343707
NC_035780.1,13131069,13131569,90,0.150725
NC_035780.1,13135288,13135788,90,0.0225035
NC_035780.1,13145159,13145659,90,0.268859
NC_035780.1,13152859,13153359,90,0.638742
NC_035780.1,13153294,13153794,90,0.00368802
NC_035780.1,13155026,13155526,90,0.0975867
NC_035780.1,13158731,13159231,90,0.0326547
NC_035780.1,13159529,13160029,90,0.031894
NC_035780.1,13159531,13160031,90,0.331312
NC_035780.1,13163426,13163926,90,0.000677461
NC_035780.1,13166604,13167104,90,0.169246
NC_035780.1,13179308,13179808,90,0.000322477
NC_035780.1,13187598,13188098,90,0.0225943
NC_035780.1,13187599,13188099,90,0.0326642
NC_035780.1,13197335,13197835,90,0.0972321
NC_035780.1,13200134,13200634,90,0.0283242
NC_035780.1,13201324,13201824,90,0.00307122
NC_035780.1,13201619,13202119,90,0.0131107
NC_035780.1,13201641,13202141,90,0.0315543
NC_035780.1,13201726,13202226,90,0.0793882
NC_035780.1,13201933,13202433,90,0.0624393
NC_035780.1,13201943,13202443,90,0.510667
NC_035780.1,13201951,13202451,90,0.0209261
NC_035780.1,13204049,13204549,90,0.0402628
NC_035780.1,13204719,13205219,90,0.0598146
NC_035780.1,13205029,13205529,90,0.0310642
NC_035780.1,13205242,13205742,90,0.00627615
NC_035780.1,13209947,13210447,90,0.119652
NC_035780.1,13214460,13214960,90,0.0461894
NC_035780.1,13214500,13215000,90,0.10032
NC_035780.1,13214703,13215203,90,0.480033
NC_035780.1,13214921,13215421,90,0.171072
NC_035780.1,13230261,13230761,90,0.0559106
NC_035780.1,13237608,13238108,90,0.150199
NC_035780.1,13237826,13238326,90,0.0467495
NC_035780.1,13238108,13238608,90,0.769621
NC_035780.1,13239081,13239581,90,1
NC_035780.1,13256671,13257171,90,0.0231911
NC_035780.1,13257652,13258152,90,0.0310642
NC_035780.1,13258934,13259434,90,0.0944918
NC_035780.1,13258952,13259452,90,0.0435127
NC_035780.1,13267912,13268412,90,0.0885155
NC_035780.1,13308678,13309178,90,0.00169348
NC_035780.1,13308784,13309284,90,0.075337
NC_035780.1,13318472,13318972,90,0.031382
NC_035780.1,13325390,13325890,90,0.00120744
NC_035780.1,13325694,13326194,90,0.205881
NC_035780.1,13328082,13328582,90,0.0754722
NC_035780.1,13329279,13329779,90,0.2799
NC_035780.1,13330413,13330913,90,0.0358067
NC_035780.1,13337039,13337539,90,0.0273667
NC_035780.1,13337144,13337644,90,0.131499
NC_035780.1,13337651,13338151,90,0.00569779
NC_035780.1,13338160,13338660,90,0.144509
NC_035780.1,13339299,13339799,90,0.0270379
NC_035780.1,13349058,13349558,90,0.132626
NC_035780.1,13352486,13352986,90,0.0142808
NC_035780.1,13373704,13374204,90,0.000309684
NC_035780.1,13373722,13374222,90,0.10041
NC_035780.1,13373894,13374394,90,0.0930757
NC_035780.1,13373913,13374413,90,0.0720425
NC_035780.1,13373972,13374472,90,0.165105
NC_035780.1,13373979,13374479,90,0.0562525
NC_035780.1,13376682,13377182,90,0.357593
NC_035780.1,13380515,13381015,90,0.050391
NC_035780.1,13381920,13382420,90,0.0133801
NC_035780.1,13386155,13386655,90,0.00820436
NC_035780.1,13392468,13392968,90,0.0982964
NC_035780.1,13394965,13395465,90,0.464183
NC_035780.1,13410753,13411253,90,0.0593212
NC_035780.1,13417832,13418332,90,0.0078738
NC_035780.1,13418332,13418832,90,0.0262348
NC_035780.1,13419051,13419551,90,0.00483705
NC_035780.1,13420059,13420559,90,0.000196232
NC_035780.1,13421257,13421757,90,0.0379207
NC_035780.1,13421454,13421954,90,0.505905
NC_035780.1,15386872,15387372,90,0.374228
NC_035780.1,15387394,15387894,90,0.02606
NC_035780.1,15396668,15397168,90,0.933498
NC_035780.1,15398168,15398668,90,0.0210686
NC_035780.1,15399180,15399680,90,0.516816
NC_035780.1,15399206,15399706,90,0.00308605
NC_035780.1,15399209,15399709,90,0.0889474
NC_035780.1,15399900,15400400,90,0.933498
NC_035780.1,15401791,15402291,90,0.979196
NC_035780.1,15401824,15402324,90,0.979196
NC_035780.1,15402072,15402572,90,0.0366026
NC_035780.1,15408270,15408770,90,0.923987
NC_035780.1,15408427,15408927,90,0.173708
NC_035780.1,15410177,15410677,90,0.116396
NC_035780.1,15410495,15410995,90,0.102868
NC_035780.1,15411316,15411816,90,0.979196
NC_035780.1,15411581,15412081,90,0.736558
NC_035780.1,15411732,15412232,90,0.958767
NC_035780.1,15412232,15412732,90,0.0735892
NC_035780.1,15412779,15413279,90,0.93668
NC_035780.1,15414377,15414877,90,0.771645
NC_035780.1,15416200,15416700,90,0.00992856
NC_035780.1,15416700,15417200,90,0.114061
NC_035780.1,15417589,15418089,90,0.721247
NC_035780.1,15418330,15418830,90,0.220193
NC_035780.1,15418461,15418961,90,0.358431
NC_035780.1,15418834,15419334,90,0.0041666
NC_035780.1,15418904,15419404,90,0.00531287
NC_035780.1,15418961,15419461,90,0.948336
NC_035780.1,15419304,15419804,90,0.0554422
NC_035780.1,15420155,15420655,90,0.00171461
NC_035780.1,15420161,15420661,90,0.137186
NC_035780.1,15420463,15420963,90,0.0222527
NC_035780.1,15421562,15422062,90,0.977285
NC_035780.1,15421616,15422116,90,0.887621
NC_035780.1,15421966,15422466,90,0.649536
NC_035780.1,15421991,15422491,90,0.712232
NC_035780.1,15424117,15424617,90,0.051006
NC_035780.1,15424362,15424862,90,0.0995782
NC_035780.1,15424377,15424877,90,0.0601279
NC_035780.1,15424571,15425071,90,1
NC_035780.1,15424997,15425497,90,0.20819
NC_035780.1,15425012,15425512,90,0.401486
NC_035780.1,15425879,15426379,90,0.11047
NC_035780.1,15426459,15426959,90,0.00783233
NC_035780.1,15426851,15427351,90,0.477398
NC_035780.1,15430553,15431053,90,0.0260205
NC_035780.1,15435808,15436308,90,0.247367
NC_035780.1,15456126,15456626,90,0.0324604
NC_035780.1,15472929,15473429,90,0.029645
NC_035780.1,15475241,15475741,90,0.0153538
NC_035780.1,15478991,15479491,90,0.00924902
NC_035780.1,15481973,15482473,90,0.10818
NC_035780.1,15483929,15484429,90,0.00271222
NC_035780.1,15484491,15484991,90,0.0923231
NC_035780.1,15487638,15488138,90,0.00459524
NC_035780.1,15502298,15502798,90,0.00675439
NC_035780.1,15507352,15507852,90,0.106969
NC_035780.1,15507919,15508419,90,0.190397
NC_035780.1,15510385,15510885,90,0.0930478
NC_035780.1,15513162,15513662,90,0.0140668
NC_035780.1,15513716,15514216,90,0.0048532
NC_035780.1,15515758,15516258,90,0.144867
NC_035780.1,15534295,15534795,90,0.0123956
NC_035780.1,15538340,15538840,90,0.0154173
NC_035780.1,15539781,15540281,90,0.0854485
NC_035780.1,15540022,15540522,90,0.0071421
NC_035780.1,15542332,15542832,90,0.0747635
NC_035780.1,15542745,15543245,90,0.04771
NC_035780.1,15542861,15543361,90,0.0438284
NC_035780.1,15543041,15543541,90,0.0114035
NC_035780.1,15543728,15544228,90,0.385301
NC_035780.1,15543780,15544280,90,0.0211831
NC_035780.1,15543786,15544286,90,0.330691
NC_035780.1,15544466,15544966,90,0.0467538
NC_035780.1,15546212,15546712,90,0.00978999
NC_035780.1,15546383,15546883,90,0.470835
NC_035780.1,15547452,15547952,90,0.808506
NC_035780.1,15547950,15548450,90,0.0826948
NC_035780.1,15551340,15551840,90,0.00339687
NC_035780.1,15554600,15555100,90,0.110285
NC_035780.1,15562467,15562967,90,0.344595
NC_035780.1,15570857,15571357,90,0.145134
NC_035780.1,15570936,15571436,90,0.12983
NC_035780.1,15572740,15573240,90,0.0281294
NC_035780.1,15578388,15578888,90,0.246085
NC_035780.1,15578634,15579134,90,0.296393
NC_035780.1,15580664,15581164,90,0.243165
NC_035780.1,15582419,15582919,90,0.0363213
NC_035780.1,15583385,15583885,90,0.00765367
NC_035780.1,15599777,15600277,90,0.0678428
NC_035780.1,15600415,15600915,90,0.0139205
NC_035780.1,15602314,15602814,90,0.00777045
NC_035780.1,15610536,15611036,90,0.461236
NC_035780.1,15611124,15611624,90,0.0181917
NC_035780.1,15617289,15617789,90,0.0275196
NC_035780.1,15617704,15618204,90,0.27202
NC_035780.1,15630769,15631269,90,0.422315
NC_035780.1,15630856,15631356,90,0.0180879
NC_035780.1,15632291,15632791,90,0.0333313
NC_035780.1,15634598,15635098,90,0.0275864
NC_035780.1,15637583,15638083,90,0.00622854
NC_035780.1,15637775,15638275,90,0.00168797
